timestamp_ms,emg_adc,emg_rms,flex_thumb,flex_index,flex_middle,flex_ring,flex_pinky,fsr_thumb,fsr_index,fsr_middle,spike_rate,membrane_potential,servo_angle,gesture_class,gesture_id
20930,670,0.655,659,706,653,692,749,262,370,394,2,0.269,60,RELEASE,11
20940,650,0.635,705,692,673,745,683,258,329,329,2,0.398,60,RELEASE,11
20950,614,0.6,725,666,731,663,730,322,215,231,0,0.099,60,RELEASE,11
20960,633,0.619,747,665,683,720,682,267,370,263,1,0.137,60,RELEASE,11
20970,617,0.603,717,710,724,669,660,373,391,280,0,0.144,60,RELEASE,11
20980,675,0.66,677,697,684,657,740,349,320,351,3,0.456,60,RELEASE,11
20990,685,0.67,713,714,663,674,749,299,304,330,3,0.475,60,RELEASE,11
21000,653,0.638,668,746,703,743,725,337,343,303,2,0.279,60,RELEASE,11
21010,614,0.6,697,660,683,685,679,298,218,395,0,0.046,60,RELEASE,11
21020,632,0.618,745,729,724,671,685,350,262,353,1,0.273,60,RELEASE,11
21030,694,0.678,742,654,703,687,711,224,297,211,3,0.467,60,RELEASE,11
21040,683,0.668,678,693,742,676,704,332,251,212,3,0.4,60,RELEASE,11
21050,678,0.663,667,699,651,736,662,395,246,288,3,0.465,60,RELEASE,11
21060,611,0.597,662,658,708,694,719,242,273,222,0,0.136,60,RELEASE,11
21070,622,0.608,683,665,712,700,681,365,383,396,0,0.106,60,RELEASE,11
21080,638,0.624,690,697,731,677,726,377,200,316,1,0.233,60,RELEASE,11
21090,697,0.681,708,717,716,690,659,227,233,238,3,0.437,60,RELEASE,11
21100,682,0.667,705,701,749,652,672,344,270,353,3,0.46,60,RELEASE,11
21110,645,0.63,719,680,742,658,684,280,259,275,1,0.237,60,RELEASE,11
21120,651,0.636,697,710,673,723,707,391,229,356,2,0.296,60,RELEASE,11
21130,638,0.624,704,677,667,690,730,274,264,280,1,0.25,60,RELEASE,11
21140,645,0.63,709,658,694,709,677,296,202,378,1,0.23,60,RELEASE,11
21150,669,0.654,708,710,707,719,742,339,336,304,2,0.242,60,RELEASE,11
21160,616,0.602,703,693,681,684,727,248,381,343,0,0.105,60,RELEASE,11
21170,687,0.672,747,657,670,697,657,227,279,209,3,0.381,60,RELEASE,11
21180,603,0.589,739,728,749,745,711,306,331,240,0,0.026,60,RELEASE,11
21190,654,0.639,677,696,658,651,716,316,307,375,2,0.405,60,RELEASE,11
21200,627,0.613,728,663,695,736,662,215,367,399,1,0.186,60,RELEASE,11
21210,629,0.615,730,748,714,707,737,247,248,288,1,0.261,60,RELEASE,11
21220,613,0.599,746,666,680,659,719,302,301,364,0,0.054,60,RELEASE,11
21230,633,0.619,667,737,712,698,705,290,257,354,1,0.129,60,RELEASE,11
21240,684,0.669,668,672,696,728,715,378,283,355,3,0.378,60,RELEASE,11
21250,657,0.642,664,665,746,696,712,339,302,370,2,0.389,60,RELEASE,11
21260,648,0.633,652,718,709,715,736,325,225,270,1,0.166,60,RELEASE,11
21270,668,0.653,696,725,745,691,680,221,216,347,2,0.372,60,RELEASE,11
21280,697,0.681,698,736,687,702,677,276,356,399,3,0.477,60,RELEASE,11
21290,644,0.63,667,699,738,698,671,244,388,326,1,0.136,60,RELEASE,11
21300,670,0.655,710,725,685,673,681,290,386,295,2,0.248,60,RELEASE,11
21310,674,0.659,731,654,665,660,684,311,369,286,2,0.387,60,RELEASE,11
21320,680,0.665,659,731,657,675,652,258,315,330,3,0.428,60,RELEASE,11
21330,698,0.682,666,722,685,735,744,297,323,272,3,0.409,60,RELEASE,11
21340,601,0.587,734,683,676,686,720,349,267,213,0,0.073,60,RELEASE,11
21350,643,0.629,738,714,728,745,727,260,284,382,1,0.312,60,RELEASE,11
21360,670,0.655,749,734,699,661,728,214,344,233,2,0.273,60,RELEASE,11
21370,638,0.624,727,704,708,654,679,331,342,302,1,0.21,60,RELEASE,11
21380,673,0.658,704,715,709,673,741,221,371,231,2,0.358,60,RELEASE,11
21390,650,0.635,734,652,719,681,651,287,308,258,2,0.248,60,RELEASE,11
21400,672,0.657,726,663,700,660,727,279,209,279,2,0.272,60,RELEASE,11
21410,633,0.619,729,727,702,677,667,353,301,334,1,0.162,60,RELEASE,11
21420,644,0.63,720,746,684,701,670,355,295,243,1,0.25,60,RELEASE,11
21430,609,0.595,672,697,701,664,704,242,249,205,0,0.178,60,RELEASE,11
21440,661,0.646,704,688,661,749,680,273,380,233,2,0.427,60,RELEASE,11
21450,651,0.636,724,706,727,652,706,360,334,203,2,0.342,60,RELEASE,11
21460,673,0.658,728,665,687,653,653,319,318,354,2,0.297,60,RELEASE,11
21470,616,0.602,747,745,719,703,746,207,313,380,0,0.161,60,RELEASE,11
21480,668,0.653,696,723,689,656,661,293,352,227,2,0.41,60,RELEASE,11
21490,646,0.631,698,735,703,667,676,271,333,321,1,0.248,60,RELEASE,11
21500,668,0.653,720,671,708,696,717,231,308,296,2,0.258,60,RELEASE,11
21510,645,0.63,690,690,657,681,679,245,304,379,1,0.223,60,RELEASE,11
21520,697,0.681,710,746,662,738,689,325,260,319,3,0.478,60,RELEASE,11
21530,661,0.646,693,697,723,708,706,210,224,388,2,0.288,60,RELEASE,11
21540,653,0.638,683,733,656,746,711,256,292,315,2,0.311,60,RELEASE,11
21550,675,0.66,742,684,733,686,709,392,343,229,3,0.489,60,RELEASE,11
21560,660,0.645,723,726,697,711,733,292,391,384,2,0.243,60,RELEASE,11
21570,627,0.613,726,652,686,697,668,291,282,216,1,0.226,60,RELEASE,11
21580,686,0.671,689,699,722,678,700,241,228,265,3,0.388,60,RELEASE,11
21590,630,0.616,741,701,688,709,743,378,343,297,1,0.286,60,RELEASE,11
21600,683,0.668,691,700,673,731,692,272,346,283,3,0.41,60,RELEASE,11
21610,693,0.677,712,675,744,684,716,255,239,356,3,0.394,60,RELEASE,11
21620,600,0.587,701,673,683,656,724,210,235,347,0,0.162,60,RELEASE,11
21630,662,0.647,718,737,679,679,746,283,349,304,2,0.299,60,RELEASE,11
21640,620,0.606,686,676,684,687,709,269,231,279,0,0.029,60,RELEASE,11
21650,626,0.612,652,698,734,679,671,218,230,219,1,0.319,60,RELEASE,11
21660,601,0.587,689,688,740,721,703,226,278,339,0,0.139,60,RELEASE,11
21670,670,0.655,666,739,733,659,668,357,357,352,2,0.271,60,RELEASE,11
21680,665,0.65,745,684,700,720,720,354,209,296,2,0.433,60,RELEASE,11
21690,670,0.655,655,655,726,697,726,201,250,388,2,0.38,60,RELEASE,11
21700,601,0.587,700,675,719,669,672,253,342,333,0,0.187,60,RELEASE,11
21710,674,0.659,657,706,699,698,737,348,322,235,2,0.331,60,RELEASE,11
21720,657,0.642,712,742,665,655,727,321,379,201,2,0.417,60,RELEASE,11
21730,676,0.661,667,730,741,725,684,285,366,328,3,0.463,60,RELEASE,11
21740,620,0.606,650,653,745,707,650,340,373,374,0,0.027,60,RELEASE,11
21750,606,0.592,700,652,699,675,680,299,261,353,0,0.048,60,RELEASE,11
21760,654,0.639,677,693,730,687,679,265,335,213,2,0.352,60,RELEASE,11
21770,661,0.646,724,712,728,715,745,239,340,306,2,0.381,60,RELEASE,11
21780,632,0.618,665,662,735,672,685,242,377,313,1,0.225,60,RELEASE,11
21790,693,0.677,662,679,706,679,720,209,298,393,3,0.411,60,RELEASE,11
21800,638,0.624,686,652,738,683,735,365,213,391,1,0.187,60,RELEASE,11
21810,601,0.587,745,692,702,652,690,207,295,390,0,0.152,60,RELEASE,11
21820,603,0.589,717,741,659,724,699,350,260,246,0,0.128,60,RELEASE,11
21830,616,0.602,671,740,665,729,652,251,310,360,0,0.072,60,RELEASE,11
21840,638,0.624,695,697,676,664,656,308,384,241,1,0.27,60,RELEASE,11
21850,605,0.591,706,725,679,704,733,325,283,253,0,0.092,60,RELEASE,11
21860,683,0.668,708,656,689,743,721,201,341,337,3,0.408,60,RELEASE,11
21870,617,0.603,665,701,718,701,680,283,350,295,0,0.163,60,RELEASE,11
21880,661,0.646,726,699,726,730,664,289,371,241,2,0.299,60,RELEASE,11
21890,634,0.62,671,723,724,687,746,397,391,300,1,0.239,60,RELEASE,11
21900,643,0.629,725,656,715,709,650,261,286,288,1,0.237,60,RELEASE,11
21910,606,0.592,703,716,742,659,710,258,386,268,0,0.006,60,RELEASE,11
21920,607,0.593,727,704,655,650,705,303,313,287,0,0.147,60,RELEASE,11
21930,622,0.608,665,665,705,744,655,229,390,328,0,0.049,60,RELEASE,11
21940,688,0.673,695,670,748,687,718,262,249,211,3,0.479,60,RELEASE,11
21950,672,0.657,693,701,658,748,714,317,209,245,2,0.276,60,RELEASE,11
21960,657,0.642,686,701,748,730,662,333,385,300,2,0.286,60,RELEASE,11
21970,631,0.617,660,730,654,655,723,316,348,241,1,0.148,60,RELEASE,11
21980,602,0.588,709,742,715,742,698,233,236,241,0,0.05,60,RELEASE,11
21990,689,0.674,650,708,653,663,667,233,200,252,3,0.384,60,RELEASE,11
22000,738,0.721,677,515,874,585,747,121,150,196,5,0.724,74,A,12
22010,679,0.664,762,676,764,526,885,164,139,191,3,0.436,88,A,12
22020,632,0.618,859,587,519,729,625,177,239,130,1,0.254,81,A,12
22030,738,0.721,689,886,588,847,831,105,187,87,5,0.676,44,A,12
22040,668,0.653,668,607,646,675,875,239,125,171,2,0.267,75,A,12
22050,645,0.63,517,639,614,827,724,125,117,209,1,0.261,48,A,12
22060,682,0.667,597,774,570,538,797,224,169,186,3,0.521,59,A,12
22070,645,0.63,531,625,646,779,523,199,97,219,1,0.216,80,A,12
22080,725,0.709,581,899,707,532,523,140,134,163,5,0.759,79,A,12
22090,621,0.607,573,884,840,652,595,132,189,139,0,0.046,90,A,12
22100,622,0.608,711,711,750,667,762,154,98,222,0,0.156,109,A,12
22110,687,0.672,673,835,608,702,684,114,151,171,3,0.422,42,A,12
22120,601,0.587,848,680,802,502,898,163,113,129,0,0.199,72,A,12
22130,551,0.539,887,771,681,532,764,136,119,131,0,0.028,55,A,12
22140,609,0.595,663,502,514,601,754,102,210,237,0,0.048,84,A,12
22150,663,0.648,813,865,684,890,833,222,123,91,2,0.258,47,A,12
22160,711,0.695,801,715,747,528,771,212,84,109,4,0.561,89,A,12
22170,690,0.674,804,844,549,769,607,125,161,205,3,0.499,73,A,12
22180,609,0.595,829,836,894,853,590,174,211,248,0,0.047,98,A,12
22190,630,0.616,740,689,839,780,731,112,98,136,1,0.192,54,A,12
22200,609,0.595,864,739,595,777,659,220,245,105,0,0.099,44,A,12
22210,646,0.631,718,888,570,773,850,213,145,206,1,0.304,116,A,12
22220,729,0.713,766,781,648,693,667,135,197,227,5,0.723,119,A,12
22230,554,0.542,513,779,823,803,715,139,82,198,0,0.156,48,A,12
22240,632,0.618,779,631,892,500,615,242,219,225,1,0.14,117,A,12
22250,695,0.679,651,884,721,578,699,178,223,222,3,0.483,101,A,12
22260,667,0.652,551,611,634,611,512,96,123,220,2,0.359,112,A,12
22270,582,0.569,887,567,515,649,791,181,242,104,0,0.025,111,A,12
22280,567,0.554,741,557,831,876,556,176,142,91,0,0.089,50,A,12
22290,576,0.563,716,859,822,740,844,124,160,146,0,0.047,61,A,12
22300,640,0.626,541,775,803,773,883,156,85,118,1,0.214,50,A,12
22310,657,0.642,593,810,583,557,792,95,149,172,2,0.368,112,A,12
22320,693,0.677,773,885,637,703,801,98,117,116,3,0.381,117,A,12
22330,711,0.695,629,543,852,582,879,203,106,127,4,0.641,46,A,12
22340,748,0.731,611,588,627,729,517,112,240,175,5,0.612,64,A,12
22350,715,0.699,759,863,689,837,765,114,178,183,4,0.651,62,A,12
22360,631,0.617,706,652,680,711,772,227,207,232,1,0.262,81,A,12
22370,580,0.567,744,820,579,591,648,109,202,210,0,0.097,109,A,12
22380,552,0.54,685,574,544,568,866,163,131,195,0,0.155,79,A,12
22390,629,0.615,716,701,528,711,653,181,138,238,1,0.223,51,A,12
22400,713,0.697,765,889,634,744,530,170,82,183,4,0.483,86,A,12
22410,550,0.538,706,634,770,588,694,237,201,195,0,0.059,107,A,12
22420,682,0.667,780,510,717,821,655,139,217,129,3,0.386,78,A,12
22430,738,0.721,591,793,875,788,574,124,208,132,5,0.615,86,A,12
22440,692,0.676,860,769,623,681,875,215,115,207,3,0.442,91,A,12
22450,705,0.689,677,665,836,828,826,125,235,224,4,0.588,87,A,12
22460,609,0.595,559,504,890,680,644,138,88,229,0,0.024,84,A,12
22470,629,0.615,736,512,838,767,765,95,171,98,1,0.31,45,A,12
22480,652,0.637,594,782,712,536,892,140,114,185,2,0.286,86,A,12
22490,694,0.678,810,843,850,505,876,242,129,244,3,0.466,52,A,12
22500,672,0.657,628,804,621,534,582,132,155,183,2,0.275,86,A,12
22510,710,0.694,592,643,753,577,762,149,228,115,4,0.515,93,A,12
22520,616,0.602,608,680,750,702,803,249,170,249,0,0.053,41,A,12
22530,595,0.582,693,861,708,795,557,157,112,141,0,0.182,51,A,12
22540,598,0.585,587,833,760,678,568,190,239,139,0,0.17,85,A,12
22550,718,0.702,768,863,611,599,714,192,176,130,4,0.515,75,A,12
22560,583,0.57,895,888,803,859,846,203,119,220,0,0.184,65,A,12
22570,688,0.673,835,556,649,866,899,155,108,209,3,0.428,93,A,12
22580,733,0.717,827,510,659,759,892,167,192,95,5,0.693,110,A,12
22590,713,0.697,523,563,811,737,844,101,129,126,4,0.513,62,A,12
22600,632,0.618,518,679,661,784,560,164,114,84,1,0.129,115,A,12
22610,718,0.702,629,637,857,799,825,170,242,141,4,0.571,113,A,12
22620,569,0.556,728,662,664,731,827,199,174,206,0,0.067,119,A,12
22630,709,0.693,719,894,650,785,764,138,235,158,4,0.595,72,A,12
22640,699,0.683,656,661,541,679,802,153,130,173,3,0.378,114,A,12
22650,698,0.682,622,640,681,877,776,80,148,165,3,0.419,110,A,12
22660,729,0.713,778,648,505,647,831,247,88,107,5,0.654,50,A,12
22670,624,0.61,843,555,706,604,534,104,192,178,0,0.065,58,A,12
22680,630,0.616,549,586,690,802,500,204,217,215,1,0.226,65,A,12
22690,621,0.607,742,628,675,779,583,199,148,239,0,0.074,56,A,12
22700,618,0.604,510,665,695,730,646,182,224,92,0,0.053,40,A,12
22710,658,0.643,724,693,695,899,759,136,192,102,2,0.304,41,A,12
22720,703,0.687,880,866,762,799,612,243,83,197,4,0.648,62,A,12
22730,639,0.625,754,591,654,806,614,160,182,159,1,0.151,62,A,12
22740,558,0.545,532,534,748,549,779,231,226,118,0,0.037,100,A,12
22750,702,0.686,787,894,607,532,862,190,200,95,4,0.621,50,A,12
22760,647,0.632,615,780,848,731,610,175,241,91,1,0.121,60,A,12
22770,728,0.712,620,623,532,891,669,156,120,153,5,0.636,102,A,12
22780,739,0.722,574,673,566,592,552,173,192,214,5,0.779,93,A,12
22790,574,0.561,654,582,685,848,638,134,98,171,0,0.167,78,A,12
22800,747,0.73,766,641,815,663,751,120,209,186,5,0.607,99,A,12
22810,677,0.662,625,602,887,720,609,137,144,137,3,0.45,69,A,12
22820,677,0.662,689,749,859,862,873,158,163,197,3,0.475,100,A,12
22830,579,0.566,779,554,859,626,679,204,245,172,0,0.083,47,A,12
22840,687,0.672,830,695,662,539,753,219,164,95,3,0.519,117,A,12
22850,640,0.626,884,692,752,777,642,93,152,98,1,0.289,79,A,12
22860,582,0.569,798,664,526,672,836,192,196,203,0,0.187,102,A,12
22870,673,0.658,871,850,822,852,615,92,228,143,2,0.434,76,A,12
22880,725,0.709,555,671,640,631,700,191,112,244,5,0.79,92,A,12
22890,638,0.624,678,528,806,805,866,115,188,139,1,0.245,57,A,12
22900,695,0.679,879,667,756,774,586,233,108,138,3,0.388,102,A,12
22910,739,0.722,547,817,773,693,751,106,85,85,5,0.763,70,A,12
22920,643,0.629,811,668,735,773,842,102,243,104,1,0.319,46,A,12
22930,697,0.681,632,773,605,731,532,158,114,189,3,0.447,104,A,12
22940,621,0.607,796,677,883,863,731,183,237,117,0,0.068,74,A,12
22950,685,0.67,601,823,792,584,896,108,120,135,3,0.424,55,A,12
22960,739,0.722,646,657,899,896,568,102,238,132,5,0.743,56,A,12
22970,726,0.71,694,512,863,665,649,164,236,124,5,0.608,85,A,12
22980,631,0.617,567,596,666,576,736,114,215,131,1,0.133,79,A,12
22990,660,0.645,535,889,747,753,713,149,152,95,2,0.255,85,A,12
23000,567,0.554,511,809,718,500,898,190,100,208,0,0.113,106,A,12
23010,705,0.689,538,815,658,685,852,183,218,189,4,0.634,68,A,12
23020,690,0.674,550,863,646,813,535,107,210,180,3,0.424,80,A,12
23030,654,0.639,720,575,726,583,575,129,179,237,2,0.378,111,A,12
23040,626,0.612,722,620,809,826,840,181,186,107,1,0.286,103,A,12
23050,570,0.557,654,526,576,805,556,198,244,143,0,0.118,87,A,12
23060,707,0.691,655,650,724,759,886,140,175,83,4,0.656,104,A,12
23070,711,0.695,879,848,530,570,896,81,240,129,4,0.629,46,A,12
23080,557,0.544,810,703,798,686,529,138,88,147,0,0.134,78,A,12
23090,672,0.657,885,778,690,741,777,233,219,239,2,0.384,48,A,12
23100,639,0.625,698,532,588,594,720,148,117,218,1,0.252,71,A,12
23110,569,0.556,789,866,541,891,565,100,158,149,0,0.155,44,A,12
23120,616,0.602,734,771,598,828,534,162,189,118,0,0.191,49,A,12
23130,550,0.538,761,680,565,793,660,146,179,156,0,0.195,74,A,12
23140,699,0.683,567,753,516,760,712,136,174,247,3,0.376,69,A,12
23150,673,0.658,698,590,646,649,551,85,188,174,2,0.347,64,A,12
23160,575,0.562,888,713,567,746,853,150,129,96,0,0.094,50,A,12
23170,685,0.67,623,724,743,817,831,202,169,108,3,0.404,83,A,12
23180,578,0.565,558,642,825,851,799,243,163,200,0,0.156,96,A,12
23190,648,0.633,793,644,526,516,562,90,143,118,1,0.197,41,A,12
23200,731,0.715,544,715,587,835,676,88,234,184,5,0.66,117,A,12
23210,720,0.704,607,854,660,782,539,105,162,105,4,0.617,109,A,12
23220,577,0.564,694,512,562,512,748,208,119,244,0,0.072,70,A,12
23230,686,0.671,864,819,812,896,664,221,104,201,3,0.528,117,A,12
23240,637,0.623,612,599,802,871,886,169,190,169,1,0.252,40,A,12
23250,684,0.669,511,743,681,694,861,201,132,239,3,0.415,84,A,12
23260,668,0.653,558,553,756,744,648,107,191,95,2,0.263,87,A,12
23270,661,0.646,628,722,871,743,853,149,171,82,2,0.253,119,A,12
23280,704,0.688,523,598,896,867,670,227,202,191,4,0.673,41,A,12
23290,609,0.595,716,887,879,595,644,208,112,109,0,0.166,44,A,12
23300,709,0.693,793,748,772,685,864,119,231,219,4,0.6,58,A,12
23310,729,0.713,719,644,828,776,741,139,177,154,5,0.753,59,A,12
23320,663,0.648,602,835,818,556,784,208,203,138,2,0.325,103,A,12
23330,620,0.606,844,597,799,675,732,195,154,222,0,0.101,74,A,12
23340,594,0.581,591,768,533,665,569,187,212,205,0,0.174,79,A,12
23350,705,0.689,886,522,699,774,549,99,195,171,4,0.533,111,A,12
23360,672,0.657,840,837,764,503,668,104,113,152,2,0.343,48,A,12
23370,690,0.674,892,707,759,762,770,117,170,131,3,0.558,46,A,12
23380,608,0.594,877,776,758,641,757,108,225,116,0,0.025,84,A,12
23390,669,0.654,545,639,552,800,787,97,92,211,2,0.281,62,A,12
23400,732,0.716,568,741,769,751,853,107,174,150,5,0.763,106,A,12
23410,610,0.596,602,892,618,516,804,157,125,172,0,0.047,52,A,12
23420,730,0.714,516,802,561,542,567,203,188,107,5,0.669,84,A,12
23430,667,0.652,590,839,788,780,518,185,112,146,2,0.248,53,A,12
23440,591,0.578,692,850,802,790,872,239,155,221,0,0.156,57,A,12
23450,647,0.632,683,863,804,687,612,213,149,165,1,0.147,47,A,12
23460,703,0.687,538,630,509,502,801,229,146,176,4,0.502,58,A,12
23470,647,0.632,556,850,606,587,640,223,223,194,1,0.195,91,A,12
23480,590,0.577,803,590,538,512,887,175,188,183,0,0.03,82,A,12
23490,642,0.628,673,625,608,546,713,171,232,120,1,0.212,42,A,12
23500,644,0.63,768,860,517,792,670,241,134,131,1,0.272,75,A,12
23510,663,0.648,747,551,518,895,591,218,127,180,2,0.313,118,A,12
23520,748,0.731,802,822,786,831,763,123,114,93,5,0.677,43,A,12
23530,661,0.646,568,548,810,650,738,160,219,218,2,0.282,114,A,12
23540,660,0.645,856,869,784,755,817,132,196,170,2,0.362,105,A,12
23550,725,0.709,849,748,575,502,580,184,111,87,5,0.745,69,A,12
23560,732,0.716,622,876,793,642,657,233,194,188,5,0.725,117,A,12
23570,639,0.625,795,829,700,545,606,249,225,179,1,0.218,75,A,12
23580,610,0.596,502,581,762,786,820,174,143,156,0,0.155,42,A,12
23590,564,0.551,520,561,838,759,736,220,246,146,0,0.08,97,A,12
23600,574,0.561,510,756,803,868,893,160,109,242,0,0.172,58,A,12
23610,583,0.57,787,831,754,625,708,213,220,165,0,0.137,114,A,12
23620,594,0.581,672,712,820,849,518,198,126,125,0,0.153,68,A,12
23630,649,0.634,688,820,650,722,627,130,101,189,1,0.2,110,A,12
23640,658,0.643,855,543,506,627,590,209,96,144,2,0.409,97,A,12
23650,641,0.627,662,574,698,860,786,176,130,137,1,0.313,73,A,12
23660,733,0.717,792,563,623,600,618,164,157,183,5,0.756,101,A,12
23670,626,0.612,865,774,629,740,633,236,248,212,1,0.169,80,A,12
23680,652,0.637,689,599,551,548,599,205,197,133,2,0.318,44,A,12
23690,647,0.632,791,580,719,584,582,142,146,237,1,0.256,108,A,12
23700,552,0.54,676,797,779,799,628,194,115,117,0,0.045,83,A,12
23710,724,0.708,528,678,540,691,843,127,193,101,4,0.67,56,A,12
23720,610,0.596,844,889,680,836,850,224,138,246,0,0.157,93,A,12
23730,714,0.698,803,567,606,833,576,106,167,234,4,0.653,111,A,12
23740,729,0.713,546,741,858,776,870,136,184,174,5,0.689,81,A,12
23750,576,0.563,627,699,831,534,853,223,115,145,0,0.155,115,A,12
23760,694,0.678,712,593,605,583,635,225,97,225,3,0.411,41,A,12
23770,749,0.732,637,702,897,781,802,109,135,198,5,0.726,81,A,12
23780,688,0.673,651,885,895,520,567,205,122,179,3,0.385,101,A,12
23790,689,0.674,739,884,699,615,614,221,198,172,3,0.501,53,A,12
23800,575,0.562,738,861,644,567,687,189,210,104,0,0.108,60,A,12
23810,550,0.538,627,500,672,890,765,222,119,218,0,0.013,95,A,12
23820,636,0.622,640,526,732,708,549,140,92,219,1,0.316,68,A,12
23830,569,0.556,530,507,779,702,532,121,222,239,0,0.007,50,A,12
23840,696,0.68,727,533,736,711,808,219,175,184,3,0.42,87,A,12
23850,727,0.711,722,695,587,798,516,181,241,190,5,0.618,109,A,12
23860,626,0.612,534,515,793,670,531,86,125,97,1,0.287,110,A,12
23870,637,0.623,833,760,681,841,521,153,169,158,1,0.22,77,A,12
23880,668,0.653,628,833,791,594,527,177,114,141,2,0.311,85,A,12
23890,674,0.659,578,880,560,716,781,242,136,211,2,0.343,118,A,12
23900,722,0.706,666,749,692,777,894,244,169,137,4,0.567,116,A,12
23910,600,0.587,742,650,845,863,746,88,117,190,0,0.071,52,A,12
23920,727,0.711,746,566,796,656,664,95,123,129,5,0.78,110,A,12
23930,683,0.668,517,646,743,550,758,168,133,128,3,0.461,67,A,12
23940,581,0.568,742,540,791,602,791,186,205,166,0,0.194,105,A,12
23950,749,0.732,834,592,847,777,519,112,222,214,5,0.776,89,A,12
23960,586,0.573,558,587,603,818,776,183,158,116,0,0.005,84,A,12
23970,665,0.65,840,583,758,859,586,190,166,170,2,0.312,74,A,12
23980,635,0.621,635,747,871,591,895,81,244,203,1,0.25,43,A,12
23990,658,0.643,610,789,586,512,762,111,102,126,2,0.345,76,A,12
24000,578,0.565,664,522,793,882,543,84,119,218,0,0.077,117,B,13
24010,655,0.64,885,672,548,622,534,185,151,239,2,0.376,107,B,13
24020,620,0.606,794,846,536,687,836,211,102,221,0,0.197,44,B,13
24030,701,0.685,517,526,523,528,638,225,202,207,4,0.597,43,B,13
24040,591,0.578,659,751,678,624,759,99,147,137,0,0.111,86,B,13
24050,736,0.719,727,889,594,503,664,249,123,204,5,0.755,81,B,13
24060,696,0.68,742,711,799,554,835,212,192,100,3,0.55,117,B,13
24070,579,0.566,522,504,562,720,814,161,131,144,0,0.147,78,B,13
24080,552,0.54,826,770,571,569,719,83,173,224,0,0.055,73,B,13
24090,585,0.572,854,730,579,565,635,222,170,159,0,0.097,104,B,13
24100,556,0.543,867,701,831,736,767,158,125,111,0,0.198,71,B,13
24110,663,0.648,625,589,560,816,601,193,171,208,2,0.254,116,B,13
24120,598,0.585,524,733,515,640,607,243,123,162,0,0.066,86,B,13
24130,625,0.611,775,767,611,815,574,189,113,220,1,0.316,77,B,13
24140,585,0.572,527,794,832,859,590,194,238,81,0,0.036,81,B,13
24150,651,0.636,811,727,838,627,769,93,236,129,2,0.359,102,B,13
24160,742,0.725,567,826,766,769,861,183,210,207,5,0.676,47,B,13
24170,720,0.704,892,518,895,654,728,191,137,104,4,0.657,84,B,13
24180,599,0.586,580,799,558,660,602,157,235,97,0,0.038,94,B,13
24190,655,0.64,898,766,663,642,817,127,173,222,2,0.294,102,B,13
